,id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,Class
0,0.0026892232830819152,0.10493349250585635,0.0981297575996591,0.10272832941372917,0.10447632454773241,0.10590161288776584,0.10686973326967532,0.09955504593969251,0.10630499638022811,0.10436875561640914,0.10431497115074749,0.1012492566080341,0.10579404395644255,0.10366955756280782,0.10496038473868716,0.10006599836347807,0.09767258964153516,0.10167953233332723,0.10474524687604062,0.0986944944891063,0.10681594880401367,0.09966261487101578,0.10028113622612463,0.09796840420267418,0.09823732653098237,0.09732299061473451,0.10264765271523671,0.10030802845895544,0.09721542168341124,0.09864071002344466,0.0986944944891063,0.09864071002344466,0.09947436924120005,0.10466457017754816,0.10017356729480134,0.10076519641707936,0.09767258964153516,0.09613973237017848,0.09595148674036275,0.09320847899161917,0.09213278967838641,0.09579013334337781,0.0984255721607981,0.09353118578558901,0.09323537122445001,0.0922403586097097,0.08982005765493598,0.08444161108877214,0.08538283923785081,0.08538283923785081,0.08831409261641011,0.09078817803684545,0.09611284013734767,0.09146048385761593,0.09119156152930774,0.09917855468006105,0.0925361731708487,0.09552121101506965,0.09933990807704594,0.09936680030987678,0.09565567217922373,0.10224426922277444,0.10036181292461709,0.10501416920434879,0.10210980805862033,0.09952815370686169,0.10482592357453305,0.10442254008207077,0.10453010901339405,0.10227116145560525,0.10326617407034555,0.10286279057788326,0.10383091095979274,0.09743055954605778,0.10167953233332723,0.10213670029145114,0.10375023426130028,0.10477213910887143,0.10479903134170224,0.10509484590284125,0.10431497115074749,0.10431497115074749,0.09764569740870435,0.09839867992796729,0.10270143718089834,0.10205602359295869,0.10657391870853632,0.10560579832662682,0.10001221389781642,0.09985086050083153,0.10076519641707936,0.10103411874538756,0.09847935662645974,0.09928612361138432,0.10434186338357831,0.10358888086431539,0.10237873038692852,0.09877517118759874,0.10611675075041238,0.10084587311557183,0.10514863036850289,0
1,0.11176697576118957,0.10226678282148846,0.09556076427581708,0.09891377354865277,0.09891377354865277,0.09388425963939924,0.09947260842745873,0.10059027818507062,0.09500192939701113,0.09779610379104088,0.09947260842745873,0.1039432874579063,0.09835493866984682,0.10114911306387657,0.1039432874579063,0.09723726891223493,0.09947260842745873,0.10114911306387657,0.11288464551880147,0.11176697576118957,0.11232581063999551,0.11176697576118957,0.11511998503402526,0.11176697576118957,0.10785513160954793,0.1050609572155182,0.10338445257910037,0.10561979209432414,0.10226678282148846,0.09835493866984682,0.10226678282148846,0.10114911306387657,0.10114911306387657,0.09947260842745873,0.10338445257910037,0.1039432874579063,0.09667843403342898,0.10003144330626466,0.10114911306387657,0.10338445257910037,0.09556076427581708,0.09556076427581708,0.09556076427581708,0.10282561770029441,0.09835493866984682,0.09667843403342898,0.10226678282148846,0.09388425963939924,0.09667843403342898,0.09835493866984682,0.09891377354865277,0.09611959915462304,0.09779610379104088,0.09276658988178735,0.09835493866984682,0.09891377354865277,0.09947260842745873,0.0910900852453695,0.09611959915462304,0.09276658988178735,0.09332542476059329,0.09723726891223493,0.0922077550029814,0.09723726891223493,0.10003144330626466,0.09444309451820519,0.09835493866984682,0.09723726891223493,0.10170794794268252,0.09947260842745873,0.0922077550029814,0.0922077550029814,0.10170794794268252,0.09556076427581708,0.10226678282148846,0.09611959915462304,0.0910900852453695,0.09891377354865277,0.09444309451820519,0.10114911306387657,0.09723726891223493,0.09500192939701113,0.09611959915462304,0.09723726891223493,0.09611959915462304,0.09723726891223493,0.09556076427581708,0.09500192939701113,0.10226678282148846,0.10003144330626466,0.09947260842745873,0.09556076427581708,0.10059027818507062,0.10003144330626466,0.09891377354865277,0.09723726891223493,0.09723726891223493,0.10059027818507062,0.09947260842745873,0.09779610379104088,0.09444309451820519,1
2,4.119061562176581e-06,0.09360936742566356,0.09080940786836361,0.10020561888112794,0.10202136986876141,0.09274706934803231,0.09524278128814469,0.09497101933647749,0.10059930505503556,0.10224312641306378,0.09954861483175555,0.1008039537636497,0.09303486817938159,0.10243909763198696,0.0910809638669527,0.10330183507618482,0.09714711955977537,0.09295475243199725,0.10147028062235781,0.09084168758080587,0.09837256783493332,0.09912421418879931,0.0948989494893446,0.0983253908498412,0.10266133473347157,0.09568159864656857,0.10229412039520352,0.09872609315860972,0.0966030876388483,0.09569212971396253,0.10152273000624952,0.10358909842953101,0.10409807713656397,0.10082789924153117,0.09121267772550591,0.09724220123083561,0.09462979627666677,0.09944762917245621,0.09492801633376835,0.10286649145967838,0.10340781853017963,0.09940766054509789,0.10265209430536709,0.09236104462863032,0.09269003407560136,0.09825382902030098,0.09831286890269218,0.10470139608357598,0.09926336981857482,0.10224686102888016,0.10334817451875931,0.09353677583073282,0.09691377472227806,0.09563860937406465,0.09228393579618639,0.09653491716999427,0.09138766919087238,0.09603019482657557,0.0949112792136207,0.09530885103560201,0.09584432903868496,0.0972930579109233,0.10201302190399539,0.09600769102024088,0.10311601047890984,0.0955414269816077,0.0963466623263976,0.10237805313963548,0.10359489257612849,0.09615258587579305,0.09606251572963344,0.10117479287609246,0.09964854326525395,0.10101826853672975,0.1049134316425916,0.11431473656148783,0.10566396584983581,0.11001435390934422,0.11420521071454956,0.11941988773144427,0.12521599774825065,0.11039135788392504,0.11388562645814548,0.11054701722035971,0.10724045428152766,0.10950217606449798,0.09677840862913974,0.10228113162107748,0.10190864488400983,0.10378979283904546,0.1000874841955247,0.09526663065458969,0.1008330892590995,0.09755770761629314,0.09763908654255653,0.10286186438052353,0.09964226856147425,0.09109849733900238,0.09757194583909305,0.09254744589452403,0.10286702693768147,1
3,9.535485497666523e-06,0.10700974515847059,0.09342835316414418,0.09709140991807276,0.09196108033319074,0.10936262620501981,0.1121230062243118,0.11111565369762456,0.08979642977036545,0.09769317056911675,0.09169835386901629,0.0932416721968136,0.10265016886636495,0.08006923333676835,0.07727559831180324,0.07994570112214608,0.0718976798459743,0.08167448464287301,0.07288813072461692,0.06888320297688325,0.06570771943516408,0.06423672776486655,0.08429402554136448,0.08279473731785263,0.07758833839741296,0.08963768777554305,0.10334180146822446,0.10448713247006292,0.08949143726672258,0.10129653518382994,0.1000018069629568,0.09664433868051467,0.09298261689455574,0.09866161831497351,0.09176400568666772,0.0950272156949654,0.10109607543995526,0.09451883128565731,0.09990096920381897,0.11547246469893589,0.11026458777824408,0.10715301582807304,0.09574116133288944,0.10608415941992586,0.09403388033195974,0.10592610874780202,0.11125859062523459,0.11161328684703405,0.0968795791077421,0.101499664863644,0.10064101823329287,0.10527395305590287,0.11089919817682753,0.0999638557306761,0.09770594811968362,0.10590603655082945,0.09918297098455842,0.11656382485285757,0.10673719714423355,0.10119464852128739,0.09512907851879422,0.09513398929382552,0.10838399932839429,0.0975525936741674,0.09884741724989554,0.11007340129401588,0.09812767880453169,0.10620912195737277,0.11587285973498292,0.09727198817468483,0.10813073683357628,0.10816887877556694,0.1032788434252261,0.09556775852911437,0.10391452656592805,0.10610189542295152,0.10618273250125798,0.0956875957431063,0.10460987800713163,0.1067431091452421,0.09904980792958352,0.11387653432990519,0.10968823919605138,0.10007375220103669,0.0970252574874327,0.11655600575474949,0.09542243773012993,0.11055909124783951,0.11481361032847462,0.1141077698532236,0.094959418393077,0.11360005292790035,0.10161411452832973,0.09698589977104108,0.1119483399687083,0.10619384134186277,0.10825286256408763,0.1123743616220303,0.1027345579130193,0.09747254327341448,0.09443751743307596,0
4,0.09172627949325542,0.10456795862231118,0.09906438185271586,0.09686295114487772,0.09869747673474283,0.0966794985858912,0.10291688559143258,0.1100715353919065,0.09869747673474283,0.09796366649879679,0.10768665212508187,0.10163271767852701,0.10273343303244606,0.10475141118129769,0.10401760094535165,0.10420105350433814,0.09851402417575632,0.09851402417575632,0.09778021393981028,0.10071545488359446,0.09778021393981028,0.09851402417575632,0.09778021393981028,0.10420105350433814,0.10933772515596046,0.09796366649879679,0.10897082003798744,0.09722985626285074,0.10640248421217628,0.10034854976562142,0.10236652791447305,0.09851402417575632,0.10218307535548654,0.10273343303244606,0.1082370098020414,0.09557878323197215,0.09521187811399913,0.1032837907094056,0.10236652791447305,0.09649604602690469,0.09759676138082377,0.0948449729960261,0.09539533067298564,0.10218307535548654,0.10731974700710883,0.09576223579095865,0.09796366649879679,0.11062189306886604,0.10988808283292,0.1082370098020414,0.10438450606332467,0.0981471190577833,0.10530176885825722,0.10988808283292,0.10475141118129769,0.10585212653521675,0.10071545488359446,0.10438450606332467,0.10053200232460795,0.10089890744258095,0.09557878323197215,0.1049348637402842,0.0997981920886619,0.09557878323197215,0.10456795862231118,0.10860391492001441,0.10034854976562142,0.10126581256055397,0.09521187811399913,0.09374425764210705,0.10365069582737862,0.09392771020109356,0.093010447406161,0.08970830134440379,0.08989175390339031,0.0862227027236601,0.08989175390339031,0.07264721335865829,0.0662263737941304,0.084755082251768,0.07980186315913221,0.08145293619001082,0.09117592181629589,0.09778021393981028,0.09392771020109356,0.10108236000156746,0.09044211158034984,0.09796366649879679,0.093010447406161,0.09704640370386423,0.10676938933014932,0.10126581256055397,0.0948449729960261,0.10401760094535165,0.10273343303244606,0.10897082003798744,0.10511831629927072,0.09576223579095865,0.09722985626285074,0.10511831629927072,0.10842046236102791,0
5,0.17686819298204598,0.09934096839158249,0.09875140774830901,0.1034678928944969,0.09875140774830901,0.09934096839158249,0.09904618806994575,0.09698272581848855,0.09845662742667226,0.09963574871321923,0.09845662742667226,0.10110965032140296,0.10052008967812948,0.10169921096467645,0.09757228646176204,0.09963574871321923,0.1008148699997662,0.09816184710503552,0.10022530935649272,0.1008148699997662,0.10022530935649272,0.09904618806994575,0.10110965032140296,0.10022530935649272,0.10287833225122342,0.09993052903485598,0.09934096839158249,0.10052008967812948,0.1014044306430397,0.09845662742667226,0.09698272581848855,0.10110965032140296,0.0966879454968518,0.10287833225122342,0.1034678928944969,0.09845662742667226,0.09875140774830901,0.09698272581848855,0.1008148699997662,0.1008148699997662,0.10317311257286016,0.0966879454968518,0.1014044306430397,0.10287833225122342,0.09816184710503552,0.09845662742667226,0.1014044306430397,0.09639316517521505,0.09904618806994575,0.09904618806994575,0.09727750614012529,0.09609838485357831,0.09521404388866808,0.09550882421030484,0.09727750614012529,0.09639316517521505,0.09315058163721089,0.09374014228048437,0.09521404388866808,0.08872887681265973,0.08961321777756996,0.08342283102319836,0.08725497520447602,0.08872887681265973,0.09403492260212111,0.09344536195884763,0.09344536195884763,0.09550882421030484,0.09786706678339877,0.09963574871321923,0.1008148699997662,0.09580360453194157,0.09727750614012529,0.09698272581848855,0.09993052903485598,0.1008148699997662,0.1014044306430397,0.10228877160794993,0.09698272581848855,0.09698272581848855,0.09786706678339877,0.09875140774830901,0.0966879454968518,0.09698272581848855,0.0966879454968518,0.1008148699997662,0.09698272581848855,0.10052008967812948,0.09963574871321923,0.10169921096467645,0.09934096839158249,0.10169921096467645,0.09757228646176204,0.09757228646176204,0.10228877160794993,0.09727750614012529,0.10258355192958667,0.10110965032140296,0.09963574871321923,0.09757228646176204,0.10258355192958667,0
6,0.03077483658868856,0.10120524832451581,0.10173281695175047,0.10415083982657601,0.09623731041805608,0.09711659146344719,0.1097342744648095,0.11048166335339193,0.09390721564776966,0.10410687577430644,0.09452271237954343,0.10960238230800083,0.10775589211267952,0.10788778426948818,0.10032596727912471,0.10977823851707905,0.10388705551295867,0.10560165355147132,0.10810760453083595,0.10481030061061933,0.09891911760649895,0.102568133944872,0.10054578754047248,0.0981717287179165,0.08520233329839776,0.09474253264089122,0.09702866335890808,0.09245640192287435,0.08023439539193804,0.08353169931215466,0.07065023199717503,0.052888754880274766,0.061153996706951125,0.08049817970555535,0.08709278754598862,0.07904736598066005,0.08713675159825819,0.08397133983485022,0.09315982675918724,0.08827981695726661,0.0958416339476301,0.1070964313286362,0.08995045094350972,0.09918290192011628,0.09527010126812588,0.102568133944872,0.09478649669316076,0.1098222025693486,0.1107014836147397,0.09962254244281182,0.1020845293699069,0.1054257973423931,0.10595336596962776,0.09324775486372634,0.10489822871515844,0.10947049015119216,0.10415083982657601,0.10929463394211394,0.10384309146068912,0.10080957185408981,0.09421496401365655,0.11215229733963504,0.10986616662161816,0.09351153917734367,0.11131698034651348,0.09333568296826546,0.10243624178806336,0.10969031041253995,0.09324775486372634,0.09333568296826546,0.09575370584309098,0.10775589211267952,0.11127301629424392,0.09874326139742073,0.11078941171927882,0.09658902283621253,0.09707262741117763,0.10287588231075889,0.10815156858310553,0.09997425486096827,0.1002380391745856,0.10313966662437624,0.10775589211267952,0.10186470910855915,0.10362327119934134,0.10749210779906218,0.09676487904529076,0.09786398035202963,0.10270002610168068,0.10810760453083595,0.11043769930112238,0.11096526792835704,0.10335948688572402,0.10929463394211394,0.0997544345996205,0.09935875812919451,0.10850328100126196,0.0950502810067781,0.10832742479218374,0.09206072545244835,0.10116128427224626,0
7,0.0005529269405241488,0.10286791033246395,0.10587652404759097,0.09476891297113649,0.10274695756422429,0.09582431226886196,0.10852849988607993,0.09470601753165186,0.10746273320821963,0.10441817924195854,0.09589481045377879,0.10328467901388402,0.09457953549400697,0.10749452650729976,0.09813416456290158,0.10655109491503044,0.09460441720633055,0.0976372214751055,0.10756986280294617,0.10778619546842626,0.10223688246159077,0.0993430010866225,0.0957572698773234,0.10926181924095008,0.09945220415737603,0.09841062803316365,0.10522959952717773,0.09506887583637083,0.10927771589049014,0.10244561238163863,0.10258591759279663,0.10836123948657136,0.10526623093698745,0.1088263892752873,0.09967406609226134,0.10317824057783312,0.09748654888381268,0.10651861045727465,0.10693192334531645,0.09867257717123698,0.10509136779204668,0.1021670754353496,0.10247464104601615,0.09917988763916788,0.09607934982017871,0.09548011524838568,0.10255619776974345,0.1078580759706944,0.10772952045702254,0.09765795623537517,0.10708674288866321,0.09532598686371456,0.09973281457969203,0.10513421962993731,0.10775854912140004,0.10649994917303196,0.10804054186106737,0.09935060383205471,0.1011552191341904,0.10158442867177227,0.10666997420724313,0.10868677522280495,0.10552818007506076,0.09742780039638199,0.10785462017731612,0.09834565911765207,0.10770325642734763,0.1024152013999098,0.10477758175329924,0.1048059192590011,0.09991597162874066,0.10142200638299331,0.09825373501378992,0.09483042609326979,0.10338005891112445,0.09406323996329254,0.09836501156057043,0.09546974786825084,0.09719487992268619,0.08664918084953936,0.0854825050050334,0.08403383642086013,0.07531417856879431,0.07225096331829052,0.07618020038939026,0.07922198972094872,0.08636787926854769,0.08434347550755365,0.08931290638551445,0.08754077554113454,0.09948468861513182,0.09285647691559859,0.10178693816373924,0.09508200785120828,0.09862972533334635,0.10553923861387125,0.10416590632534438,0.098209500858548,0.10657459431000271,0.1010487806981395,0.10040738544713149,0
8,0.034754708543618916,0.10028664231975368,0.0987806049495302,0.09677255512256555,0.09785381272170036,0.10024802597692745,0.09862613957822522,0.10171544700432468,0.09661808975126057,0.10156098163301971,0.09576853020908323,0.09630915900865064,0.09569129752343075,0.09715871855082799,0.09889645397800893,0.09603884460886694,0.10032525866257994,0.10017079329127496,0.10179267968997717,0.09719733489365423,0.09881922129235644,0.1016382143186722,0.09951431546322882,0.1013678999188885,0.10017079329127496,0.10152236529019347,0.0990509193493139,0.10183129603280341,0.09885783763518269,0.09966878083453379,0.09835582517844152,0.0976993473503954,0.09897368666366141,0.10221745946106585,0.09862613957822522,0.10268085557498077,0.10156098163301971,0.09881922129235644,0.10364626414563685,0.10271947191780702,0.10380072951694182,0.10484337077325039,0.1091297848269634,0.1104813568258819,0.10920701751261588,0.11044274048305566,0.10716035134282498,0.1022560758038921,0.1044185910021617,0.1021788431182396,0.09959154814888131,0.09986186254866501,0.1019085287184559,0.09766073100756914,0.0985102905497465,0.10040249134823241,0.10206299408976087,0.0991281520349664,0.10132928357606225,0.09897368666366141,0.09959154814888131,0.09959154814888131,0.09978462986301252,0.10171544700432468,0.09580714655190947,0.0982399761499628,0.09947569912040259,0.0959229955803882,0.09746764929343793,0.10156098163301971,0.09924400106344512,0.10063418940518987,0.10140651626171475,0.09715871855082799,0.09827859249278903,0.09746764929343793,0.09866475592105148,0.09615469363734566,0.09750626563626417,0.10167683066149844,0.09820135980713655,0.10109758551910479,0.09739041660778544,0.09588437923756195,0.10144513260454098,0.10032525866257994,0.09866475592105148,0.10063418940518987,0.10094312014779983,0.1007500384336686,0.10036387500540617,0.09561406483777826,0.09588437923756195,0.09642500803712936,0.09777658003604787,0.09742903295061169,0.09607746095169317,0.09731318392213295,0.09997771157714375,0.09963016449170756,0.09723595123648048,1
9,0.00013020328422381775,0.09576034904152281,0.0970220188656516,0.08601020630570644,0.0973877598910363,0.09080988997204903,0.09846193698588279,0.10202898616047851,0.10017944850807918,0.08513094352734299,0.09090155308414259,0.10649652124876614,0.09610174205275765,0.0889822264713993,0.09107563487514984,0.0985614122950298,0.08906829084227125,0.10752942390251369,0.08583208821288825,0.09381628380477698,0.10151871948960536,0.09498043136902214,0.09776196412989555,0.10747291567716055,0.08998140647453287,0.1113227663850904,0.1048562202741145,0.10186792469789364,0.10467979482399122,0.10048165033076266,0.10017241753073108,0.10525672557638695,0.12386798302333947,0.1292320979267923,0.14239929565377857,0.1432327268760952,0.1226076152320529,0.13202691142265655,0.10890463099048567,0.11996149388677226,0.10182925432247918,0.10828525396743294,0.11346395939415109,0.09700339979600758,0.10077408690712936,0.10967374179039575,0.09681512584701994,0.09664442934140252,0.10085976066814863,0.10732591616927187,0.0975287700478507,0.10266971652214392,0.0992628173871435,0.08725013218136984,0.1046741960827696,0.10187625770808396,0.09889199843367406,0.10511128850790895,0.10005523457492965,0.09022723027514745,0.09566243617178649,0.09946827816964869,0.08946215577704829,0.10644066403983413,0.08467692467525453,0.10059466678146893,0.09612075173225433,0.0877173015651649,0.09025548438782402,0.08556074456856581,0.1025149048172018,0.09932140886504422,0.09239459414433712,0.08771652034545957,0.10708803476899495,0.10021694705393563,0.09783526857891356,0.09227741118853568,0.09162925923966951,0.09639769411779839,0.0902433754823912,0.09186180230529326,0.09666552227344678,0.08589862209112663,0.09372995902733658,0.09156077231216779,0.09074322589052644,0.09932153906832844,0.08949288375212511,0.0880912453974557,0.10713386632504174,0.08557142123787218,0.10085325050393744,0.08887585038818845,0.08606371985552241,0.10491064524692004,0.0911307108643765,0.09947179365832272,0.09081457729028108,0.10300785445127318,0.09491194444152042,1
